id,vayu,source,answer,desc
2525,【S4】,电阻杯主题公园,十四行诗,"这是一种文学体裁，曾被翻译成“商籁体”，起源于意大利，之后传布到欧洲各国。莎士比亚善于写作这一文体，其以行数得名。"
2526,【B5】,电阻杯主题公园,边境牧羊犬,"这是一个犬的品种，被认为是智商最高的犬类。它得名于产地——苏格兰和英格兰的交界处，且最早职能为放牧。"
2527,【Y3】,电阻杯主题公园,鹦鹉赋,"这是一部描写鸟类的文学作品，作者以这种鸟类自比表达其生不逢时的遭遇。他最终因狂放简傲被杀，位于汉阳的葬地即以此赋命名。"
2528,【X3】,电阻杯主题公园,雪鞋猫,"这是CFA承认的品种猫之一，有随年龄而凸现的重点色，且可遍布全身，但唯独后腿一般会保持白色。这种猫最早是由暹罗猫和美国短毛猫杂交产生的。"
2529,【J3】,电阻杯主题公园,金毛狗,"1.七叶鬼灯檠 2.落新妇 3.蚌壳蕨 4.寻回犬"
2530,【H2】,电阻杯主题公园,黄鼬,"这是一种食肉目小型动物，毛皮可以做大衣、毛笔等，气味腺发达。民间常认为其会成精。冬季时常随家鼠等到人类聚居区附近活动，偶尔会袭击家禽，故有歇后语曰“没安好心”。"
2531,【Q2】,电阻杯主题公园,犬吠,"1.蜀 2.桀 3.隔 4.狗叫"
2532,【W4】,电阻杯主题公园,尾索动物,"这是一类不算繁盛的动物类群，营底栖、固着、滤食生活，这类动物成体没有神经系统、循环系统，但有虫可以自由活动，还具有神经索。海鞘属于这类动物。"
2533,【J4】,电阻杯主题公园,鸡犬不宁,"这个成语用一种常见的家禽和一种常见家畜的状态，表现出一种混乱无序、嘈杂骚扰的状态。它出自柳宗元的《捕蛇者说》。"
2534,【L3】,电阻杯主题公园,络新妇,"这是一个日本妖怪的名字，它的形态为女人头胸与毒蜘蛛腹部结合。一种蜘蛛也以此为名，且与一种植物同音异写。"
2535,【S2】,电阻杯主题公园,湿婆,"这位神明兼具生殖与毁灭、创造与破坏的神格，是印度教三大主神之一。"
2536,【J7】,电阻杯主题公园,吉尔伽美什史诗,"这部文学作品是已知的世界最古老的英雄史诗，曾在苏美尔人中口耳流传，并融入了巴比伦的传说。其主角的好友为半人半兽的恩奇都。"
2537,【Q7】,电阻杯主题公园,青女素娥俱耐冷,"这句诗中包含了传说中的两位女神，一司霜雪，一掌月宫。李商隐用这两位女神代指月光与霜色辉映的景象。"
2538,【X3】,电阻杯主题公园,西王母,"1.披发戴胜 2.昆仑山 3.长生不死药 4.周穆王"
2539,【M4】,电阻杯主题公园,摩西十诫,"这是《圣经》中上帝向以色列民族颁布的律法中的首要的十条规定。其得名于向上帝接受这些律法的以色列人首领、先知摩西。"
2540,【C2】,电阻杯主题公园,嘲风,"这是龙生九子之一，其造型常常作为殿角的装饰。传说其胆大、好险，是鸟的化身。"
2541,【T5】,电阻杯主题公园,弹簧腿杰克,"这是个活跃于维多利亚时代的人物，存在于都市传说。故事中他有着包含利爪、红色眼珠等恶魔的特征，并且善于跳跃，因此得名。"
2542,【B4】,电阻杯主题公园,八岐大蛇,"这是日本传说中的一种著名妖怪，它每年要吃一个女孩作为献祭，但最终被须佐之男设计以酒灌醉后斩杀。其尾部有一把神剑，“天丛云剑”。"
2543,【H4】,电阻杯主题公园,挥戈反日/挥戈返日/挥戈退日/挥戈回日,"这是一个带有神话色彩的成语，字面意思是用武器致使太阳逆行，从傍晚回退至白天。该成语比喻力挽危局。"
2544,【P4】,电阻杯主题公园,毗沙门天,"这位神明是托塔天王李靖的原型之一，作为佛教护法神的他又被意译为多闻天王。"
2545,【A5】,电阻杯主题公园,阿尔忒弥斯,"这是一位古希腊的女神，位列十二主神，是古希腊人祭祀最多的神祇之一。作为一个处女神，她主要司掌接生、狩猎等。"
2546,【F2】,电阻杯主题公园,酆都,"这是个中国传说中的地点，曾经被附会于重庆市的一个县。实际在民间信仰中该地点是地府的所在处，有洞天六宫，为鬼神治事之所。"
2547,【L3】,电阻杯主题公园,李左车,"1.名将之后 2.古中国掌管冰雹的神 3.智者千虑，必有一失 4.广武君"
2548,【Y4】,电阻杯主题公园,伊藤润二,"这是一位日本漫画家，善于创作惊悚恐怖的作品。他笔下最著名的角色是拥有无限繁殖能力、能诱导人们杀戮的川上富江。"
2549,【B4】,电阻杯主题公园,不可名状,"这个成语的字面意义为无法用言辞形容，现在可以用来形容克苏鲁神话体系中旧日支配者无法被认知的状态。"
2550,【W3】,电阻杯主题公园,维纳斯,"1.星期五 2.金星 3.罗马神 4.爱与美的女神"
2551,【S3】,电阻杯主题公园,生死簿,"这是中国民间信仰中的一个具有记录众生寿数功能的本子，由阎罗王身边的副属判官所执掌；勾销上面的纪录是得到无上寿命的必要条件之一。"
2552,【J6】,电阻杯主题公园,敬鬼神而远之,"这是《论语》中所记述的孔子对于各类民间信仰的态度，他怀着具有一定唯物主义色彩的态度，主张对这些超自然的内容采取回避不谈、转而重视人际关系的态度。"
2553,【M3】,电阻杯主题公园,摩羯座,"1.苏轼 2.神话生物 3.垒壁阵四 4.12月到1月"
2554,【T1】,电阻杯主题公园,桃,"1.辟邪 2.延年益寿 3.蔷薇科 4.回复一点体力"
2555,【H3】,电阻杯主题公园,荷鲁斯,"这是古埃及神话中法老的守护神，具有隼头人身、头戴埃及王冠的特征，还司掌复仇。象征其眼睛的纹章具有神圣的含义，代表神明的庇佑。"
2556,【T4】,电阻杯主题公园,天命玄鸟,"这个诗经中的句子讲述了商代人的始祖传说，故事中商人的始祖契由简狄吞下燕卵而感孕生下。"
2557,【W7】,电阻杯主题公园,吾令羲和弭节兮,"在这个《离骚》的句子里，屈原使得驾车的太阳女神停鞭慢行，希望时间得以变慢。其下句为“望崦嵫而勿迫”。"
2558,【Z2】,电阻杯主题公园,章楶,"这是一位与苏轼同时代的官员，与苏轼有诗词唱和，也是一位名将。他在西北边境屡次击败西夏，使得西夏“不复能军”。章惇是他的堂弟，而他本人所作的《水龙吟·杨花词》被苏轼次韵唱和。"
2559,【M7】,电阻杯主题公园,明妃初嫁与胡儿,"这句诗出自一首王安石描写王昭君的诗句，作为全诗的开始，这句话说的是“她刚刚嫁给匈奴的时候”，从而引出下句，“毡车百两皆胡姬”。"
2560,【L2】,电阻杯主题公园,辽阳,"1.东京 2.水北 3.古塔 4.丁令威"
2561,【C4】,电阻杯主题公园,参知政事,"这是一个官职名，其实际职务为副宰相，甚至在特定时期职权和礼遇超过宰相。它的字面意思是参与管理政治事务。"
2562,【H3】,电阻杯主题公园,花石纲,"这是宋代一种满足皇帝喜好的特殊运输交通名称，得名于宋徽宗所酷爱的产于江浙地区的奇石。杨志因为丢失了它失去了第一份官职。"
2563,【H7】,电阻杯主题公园,红烛自怜无好计,"这句词的第一个字是一种颜色，尾字仄声入韵。它用拟人手法，借物表达出词人的悲伤之情。其下句为，“夜寒空替人垂泪。”"
2564,【Q2】,电阻杯主题公园,清空,"1.洁净 2.词境 3.古雅峭拔 4.回收站"
2565,【C4】,电阻杯主题公园,采石之战,"这是一个宋与北方少数民族政权之间发生的政治事件，宋军坚守成功，并最终以议和为结局。张孝祥为此战胜利留下了“剩喜燃犀处，骇浪与天浮”的句子。"
2566,【D2】,电阻杯主题公园,斗草,"1.古代游戏 2.比赛胜负 3.采集植物 4.东邻女伴"
2567,【H3】,电阻杯主题公园,韩侂胄,"这是一位南宋官员，属于主战派，是宰相韩琦的后裔。辛弃疾的“元嘉草草，封狼居胥”讽刺的是他主持的一场北伐行动。"
2568,【G1】,电阻杯主题公园,膏,"1.鸊鷉 2.锋锷 3.继晷 4.民脂"
2569,【A4】,电阻杯主题公园,按部就班,"这个成语直接出自陆机《文赋》中的两句，本义是安排文义，组织章句；后来它产生了“按照条理或遵循一定的程序”的引申义。（不能答按步就班）"
2570,【K2】,电阻杯主题公园,柯洁,"1.粤江南 2.清华大学 3.大战AI 4.围棋"
2571,【M2】,电阻杯主题公园,梅林,"1.魔法师 2.午餐肉 3.止渴 4.饶子，甘酸"
2572,【B7】,电阻杯主题公园,百无一用是书生,"这句诗出自清代的一位诗坛大家，内容却是对自己读书人身份的自嘲自讽。其上句为，“十有九人堪白眼”。"
2573,【W4】,电阻杯主题公园,戊戌变法,"1.35 2.103 3.6 4.1898 （35的意思是戊戌是第35个干支）"
2574,【B4】,电阻杯主题公园,北洋大学,"这是一所始建于光绪年间的学校，始称学堂，后改为大学。它是天津大学的前身。"
2575,【F3】,电阻杯主题公园,冯国璋,"这位民国人物是著名表演艺术家冯巩的曾祖父。他是直系军阀的首领，北洋政府时期曾任副总统，与王士珍、段祺瑞并称为“北洋三杰”。"
2576,【X3】,电阻杯主题公园,镶黄旗,"这是清代八旗组织中“上三旗”之首，由皇帝直接统领，地位尊贵。其因旗色为黄色镶红边而得名。"
2577,【W2】,电阻杯主题公园,万历,"1.牡丹亭 2.十五年 3.三大征 4.朱翊钧"
2578,【F2】,电阻杯主题公园,复社,"这是一个以江南士大夫为核心的政治、文学团体，有“嗣东林”之称，活跃于明末清初，《桃花扇》的故事围绕他们展开。其得名于“兴复古学”的纲领。"
2579,【J4】,电阻杯主题公园,景山公园,"这是一个位于北京市内的景点，毗邻故宫，可以俯瞰宫内全貌。历史上崇祯皇帝殉国于此地的一棵老歪脖子树上。"
2580,【W3】,电阻杯主题公园,闻一多,"这是一位中国近代诗人、学者、国学大师、民主战士，曾任清华大学国文系教授，最终因呼吁民主被国民党特务暗杀。他的诗歌代表作品为《七子之歌》。"
2581,【Y3】,电阻杯主题公园,饮冰室,"这是位于天津市的一个景点，得名于《庄子》中的一句。它是梁启超的故居。梁启超以此地给自己取号，并以此地命名其著作合编集。"
2582,【E9】,电阻杯主题公园,二十年目睹之怪现状,"这是一部自传性质的晚清的谴责小说，揭露了从光绪十年到光绪三十一年左右的清末社会的黑暗现实。作者为吴趼人。"
2583,【D3】,电阻杯主题公园,丁日昌,"这位清朝名臣太平天国时期曾在湘军中任职，后管理过水师。他也是洋务运动的代表人物，成立了近代最早的新式工厂之一——江南制造总局。"
2584,【Z2】,电阻杯主题公园,载淳,"这是一位清朝皇帝的名字，他在位期间位于鸦片战争后，有新政实行，但掌握实权的人是慈禧太后。他的年号为“同治”。"
2585,【W2】,电阻杯主题公园,王冕,"1.儒林外史 2.拒绝为官 3.画墨梅图 4.死了父亲"
2586,【D3】,电阻杯主题公园,稻香村,"1.北京&苏州 2.李纨 3.中华老字号 4.听取蛙声一片"
2587,【G6】,电阻杯主题公园,功名夏后商周,"这句词出自杨慎之手，整首词则被选为一部明代著名小说的卷首词。它来自一个词集《廿一史弹词》，其上句为，“道德三皇五帝”。"
2588,【T4】,电阻杯主题公园,同声相应,"这个成语比喻志趣相同或气质相类者互相吸引、聚合。其出自《周易·乾卦》的爻辞，下句为，“同气相求”。"
2589,【H3】,电阻杯主题公园,火尖枪,"这是哪吒的法宝之一，具有火焰的属性。它是哪吒最常用的武器之一，枪尖能喷火，因而得名。"
2590,【E7】,电阻杯主题公园,二十五弦弹夜月,"这句唐诗的前三个字是一个数字，用以代指一种乐器。该诗句用湘灵鼓瑟的典故，是作者代大雁向自己作出的回答：因为无法忍受湘水神鼓瑟的清怨而飞回北方。"
2591,【L7】,电阻杯主题公园,老兔寒蟾泣天色,"这句李贺的诗语句奇特，提及了两种动物，字面上描写了“年老的玉兔与蟾蜍在哭泣”，实际是在描写夜间幽冷，天洒冻雨。这是诗人在梦中遨游天上看见的景象。"
2592,【L3】,电阻杯主题公园,李义府,"这是唐代的一位宰相，他广结朋党，卖官鬻爵，权势熏天，多有不法之行。“笑里藏刀”这个成语描述的就是他，被“生吞活剥”的人也是他。"
2593,【W7】,电阻杯主题公园,五溪衣服共云山,"这句诗与上句首字均为数字，上句提及了天上的景象，而本句描写了穿着不同地方服饰的人共同生活的景象。作者此时漂泊西南，与少数民族人民共同居住。出自杜甫《咏怀古迹》其一。"
2594,【G4】,电阻杯主题公园,虢国夫人,"1.游春 2.国戚 3.杨氏 4.素面"
2595,【Y2】,电阻杯主题公园,元和,"1.五相 2.诗风 3.年号 4.宪宗"
2596,【H5】,电阻杯主题公园,魂来枫林青,"这句诗写了杜甫梦见李白的感受，运用了《楚辞·招魂》的典故，下句是“魂返关塞黑”。"
