id,level,word,competition,flag,pinyin,definition,example
86263,1,关门大吉,N,0,guān mén dà jí,指不再开业，关门打烊，有讽刺之意。,【例句】《子夜》五：“现在他们维持不下，难免要弄到关门大吉。”
86264,1,削木为鐻,N,0,xuē mù wéi jù,指人的技术如果高超，就必须要提前做足准备，每个环节都不能缺漏。,【例句】《庄子・达生》：梓庆削木为鐻，鐻成，见者惊犹鬼神。
86265,1,涉想犹存,W,0,shè xiǎng yóu cún,形容某种场景依然存在于想象之中。,【例句】梁・何逊《为衡山侯与妇书》：“帐前微笑，涉想犹存，而幄里余香，从风且歇。”
86266,1,戳无路儿,W,0,chuō wú lù ér,捣鬼，挑拨。,【例句】《金瓶梅词话》第五一回：“想必两个不知怎的有些小节不足，哄不动汉子，走到后边戳无路儿，没的拏我垫舌根。”
86267,1,涤地无类,W,0,dí dì wú lèi,形容清除得彻底。,【例句】《后汉书・隗嚣传》：“﹝王莽﹞使四境之外，并入为害，缘边之郡，江海之濒，涤地无类。”
86268,1,叩阍无路,W,0,koù hūn wú lù,形容百姓无处申冤。,【例句】宋・黄中辅《念奴娇》词：“翠羽南巡，叩阍无路，徒有冲冠发。孤忠耿耿，剑铓冷浸秋月。”
86269,1,采及葑菲,W,0,cǎi jí fēng fēi,别人征求自己意见时表示谦虚的说法。,【例句】《诗经・国风・邶风》：“采葑采菲，无以下体？德音莫违，及尔同死。”
86270,1,聊备一格,W,0,liáo bèi yī gé,姑且当作一种范式，暂可用来充数。,【例句】清・陈廷焯《白雨斋词话》第五卷：“余于别集中求其措语无害大雅者择录一二，非赏其工也，聊备一格而已。”
86271,1,响遏行云,W,0,xiǎng è xíng yún,形容歌声嘹亮，传振天宇,【例句】《列子・汤问》：“声振林木，响遏行云。”
86272,1,塌下窟窿,W,0,tā xià kū long,比喻欠了债。,【例句】《赤叶河》：“今年你娶了媳妇，塌下十块钱窟窿。”
86273,1,踢断门槛,W,0,tī duàn mén kǎn,比喻溜须拍马跑腿献殷勤的走狗。,
86274,3,痿不忘起,W,0,wěi bù wàng qǐ,比喻意志坚强。,【例句】语本《史记・卷九三・韩信传》：“仆之思归，如痿人不忘起，盲者不忘视也，势不可耳。”
86275,1,当风秉烛,W,0,dāng fēng bǐng zhú,比喻处在危险境地。,【例句】《孤本元明杂剧・勘金环・第三折》：“我性命恰便似当风秉烛，恰便似水上浮沤。”
86276,1,敬守良箴,W,0,jìng shǒu liáng zhēn,认真的听从忠告。,【例句】清・李汝珍《镜花缘》第一回：“非素日恪守女诫，敬守良箴，何能至此。”
86277,1,涨啮城郭,W,0,zhǎng niè chéng guō,指洪水上涨，冲刷城墙。,【例句】《渊鉴类函・汉四》：“张柬之授襄阳刺史，会汉水涨啮城郭，柬之因垒为堤，以遏湍怒。”
86278,1,无怠之声,W,0,wú dài zhī shēng,自强不息，坚持不懈。,【例句】《庄子・天运》：“吾又奏之以无怠之声，调之以自然之命。”
86279,1,欲吐辄止,W,0,yù tǔ zhé zhǐ,想把话说出来又觉得不合适，于是不说了。,【例句】宋・陈亮《与章德茂侍郎四首》：“心之耿耿，每欲与侍郎剧谈一番，而坐有他客，欲吐辄止。”
86280,2,以壮观瞻,W,0,yǐ zhuàng guān zhān,对外观加以修饰等，给人留下更深的印象。,【例句】《宋史・乐志》：“云车丰马，从卫观瞻。”
86281,1,不失圭撮,W,0,bù shī guī cuō,数量准确。,【例句】《汉书・律历志上》：“量多少者不失圭撮。”
86282,1,未焚徙薪,W,0,wèi fén xǐ xīn,比喻防患于未然。,【例句】《喻世明言・卷三九・汪信之一死救全家》：“这枢密院官都是怕事的，只晓得临渴掘井，那会得未焚徙薪？”
86283,1,如烹小鲜,W,0,rú pēng xiǎo xiān,比喻轻而易举,【例句】《老子》第六十章：“治大国者若烹小鲜。”
86284,1,抚髀兴嗟,W,0,fǔ bì xīng jiē,抚摩大腿，发出长长的叹息。指久处安逸而无所作为发出的慨叹。,
86285,1,不待蓍蔡,W,0,bù dài shī cài,不用占卜就知道，形容发展脉络或事理已十分明显。,【例句】晋・袁宏《三国名臣序赞》：“公达潜朗，思同筮蔡。”
86286,3,无待蓍龟,W,0,wú dài shī guī,形容事态的发展已经显而易见没有变数。,【例句】《周易・系辞上》：“探赜索隐，钩深致远，以定天下吉凶，成天下之娓娓者，莫大乎蓍龟。”
86287,1,即鹿无虞,N,0,jí lù wú yú,比喻做事时条件不成熟就草率行事，必定劳而无功。,【例句】《周易・屯》：“即鹿无虞，惟入于林中；君子几，不如舍，往吝。”
86288,1,坂上走丸,N,0,bǎn shàng zǒu wán,比喻事情发展的迅速且顺利。,【例句】汉・班固《汉书・蒯通传》：“为君计者，莫若以黄屋朱轮迎范阳令，使驰骛于燕赵之郊，则边城皆将相告曰‘范阳令先下而身富贵’，必相率而降，犹如阪上走丸也。”
86289,1,纸上谈兵,N,0,zhǐ shàng tán bīng,比喻空谈事情，没有实际用处。,
86290,1,绳之以法,N,0,shéng zhī yǐ fǎ,指根据法律得到应有的制裁。,【例句】《后汉书・冯衍传》：“以文帝之明，而魏尚之忠，绳之以法则为罪，施之以德则为功。”
86291,1,不见经传,N,0,bú jiàn jīng zhuàn,形容微不足道的小人物。,【例句】宋・罗大经《鹤林玉露・卷六》：“俗语云：‘但存方寸地，留与子孙耕。’指心而言也。三字虽不见经传，却亦甚雅。”
86292,1,偏安一隅,N,0,piān ān yī yú,指一个封建王朝没有统一中原，在某个区域苟且偷生。,【例句】晋・陈寿《三国志・蜀志・诸葛亮传》裴松之注引《汉晋春秋》：“先帝虑汉贼不两立，王业不偏安，故托臣以讨贼也。”
86293,1,如运诸掌,W,0,rú yùn zhū zhǎng,形容办一件事情十分容易。,【例句】《列子・杨朱》：“杨朱见梁王，言治天下如运诸掌。”
86294,1,穿井得人,W,0,chuān jǐng dé rén,比喻传言越来越离谱。,【例句】《吕氏春秋・慎行论・察传》及其家穿井，告人曰：“吾家穿井得一人。”有闻而传之者，曰：“丁氏穿井得一人。”
86295,2,有以教我,W,0,yǒu yǐ jiāo wǒ,提出问题，希望得到别人的解答。,【例句】《孟子・梁惠王上》：“吾惛，不能进于是矣；愿夫子辅吾志，明以教我，我虽不敏，请尝试之。”宋・王令《寄王正叔》：“贤子远相问，幸有以教我；得报速是宜，翘企不容坐。”
86296,1,一依旧式,W,0,yī yī jiù shì,全按照原来的习惯办理。,【例句】《隋书・高祖纪上》：“隋国置丞相以下，一依旧式。”
86297,1,偿其大欲,W,0,cháng qí dà yù,达到了某人的野心。,【例句】《毛泽东与英国记者贝特兰的谈话》：“日寇原欲在中国求偿其大欲，但中国的长期抵抗，将使日本帝国主义本身走上崩溃的道路。”
86298,1,掷地赋声,W,0,zhì dì fù shēng,形容文辞华美。,【例句】明・郑若庸《玉玦记・赴试》：“腰印能如季士稀，恐掷地赋声难比。”
86299,1,转益多师,W,0,zhuǎn yì duō shī,以更多的人为师学习更多的东西。,【例句】钱钟书《留别学人》转益多师无别语，心胸万古拓须开。
86300,1,斟酌损益,W,0,zhēn zhuó sǔn yì,仔细考虑，把握分寸得失。,【例句】清・林则徐《查勘矿厂情形试行开采折》：“兹据另议章程五条，无非就自然之利斟酌损益。”
86301,1,转死沟壑,W,0,zhuǎn sǐ gōu hè,抛尸野地。,【例句】唐・李延寿《北史・儒林传序》：“方领矩步之徒，亦转死沟壑。”
86302,1,三日入厨,W,0,sān rì rù chú,指新婚，借指初入社会或新官上任。,【例句】唐王建《新嫁娘》：三日入厨下，洗手作羹汤。未谙姑食性，先遣小姑尝。
86303,1,不问皂白,W,0,bù wèn zào bái,不分是非，不关心事情的原委。,【例句】郁达夫《沉沦》五：“太阳已经起来了。他不问皂白，一直的往东走去。”
86304,1,救过不赡,W,0,jiù guò bù shàn,补救都来不及了。,【例句】《史记・酷吏列传》：“九卿碌碌奉其官，救过不赡，何暇论绳墨之外乎！”
86305,1,潢池弄兵,D,0,huáng chí nòng bīng,叛乱，造反。,【例句】宋・楼钥《论帅臣不可轻出奏议》：“水旱、饥饉，既不能免，潢池弄兵，安保其无。”
86306,1,绝地天通,D,0,jué dì tiān tōng,使天地各得其所，人于其间建立固定的纲纪秩序。,【例句】清・王夫之《读通鉴论・平帝》：“古之圣人，绝地天通以立经世之大法，而后儒称天称鬼以疑天下清龚自珍《五经大义终始论》：“然则絶地天通，非歟？”。”
86307,1,挥戈返日,D,0,huī gē fǎn rì,比喻排除困难，扭转危局。,【例句】《淮南子・览冥训》：“鲁阳公与韩搆难，战酣，日暮，援戈而撝之，日为之反三舍。”
86308,1,不觉技痒,D,0,bù jué jì yǎng,具有某种技能的人，一遇机会，便情不自禁地想表现一下。,【例句】《镜花缘》第五三回：“﹝緇氏﹞今听此言，不觉技痒，如何不喜！”
86309,2,首屈一指,D,0,shǒu qū yī zhǐ,以指计数时首先弯下大拇指。指第一，居首位。,【例句】《儿女英雄传》第二九回：“千古首屈一指的孔圣人，便是一位有号的。”
86310,1,不遑暇食,D,0,bù huáng xiá shí,没有时间吃饭。形容工作紧张、辛勤。,【例句】《书・无逸》：“自朝至於日中昃，不遑暇食，用咸和万民。”
86311,1,急景凋年/急影凋年,G,0,jí yǐng diāo nián,形容光阴迅速流逝，一年将尽。,【例句】南朝宋鲍照《舞鹤赋》：“於是穷阴杀节，急景凋年，凉沙振野，箕风动天。”
86312,1,地下修文,W,0,dì xià xiū wén,比喻文人早死。,【例句】见《太平御览》卷八八三引，后因以“地下修文”为文士死亡的典故。
86313,1,择善固执,W,0,zé shàn gù zhí,认为是好事就要坚持做到底。,【例句】语出《礼记・中庸》：“诚之者，择善而固执之者也清。”
86314,1,富埒陶白,W,0,fù liè táo bái,比喻非常富裕。,
86315,1,得江山助,W,0,dé jiāng shān zhù,比喻好的文章是不能脱离现实的。,【例句】《新唐书・张说传》：“既谪岳州，而诗亦凄婉，人谓得江山助云。”
86316,3,揣骨听声,Y,0,chuǎi gǔ tīng shēng,形容人不懂鉴赏硬要裝懂。,【例句】宋・彭乘《墨客挥犀》卷一：“又有观画而以手摸之，相传以谓色不隐指者为佳画此又在耳鉴之下，谓之揣骨听声。”
86317,1,探丸借客,Y,0,tàn wán jiè kè,指游侠杀人报仇。,【例句】唐・卢照邻《长安古意》诗：“挟弹飞鹰杜陵北，探丸借客渭桥西。”
86318,1,戴盆望天,Y,0,dài pén wàng tiān,比喻行动跟目的相反，愿望无法实现。,【例句】《后汉书・第五伦传》：“苦身待士，不如为国，戴盆望天，事不两施。”
86319,1,井中求火,Y,0,jǐng zhōng qiú huǒ,比喻找错了目标，致使事无可成之理。,【例句】《战国策・韩策》：“今将攻其心乎，宜使如吴；攻其形乎，宜使如越。夫攻形不如越，而攻心不如吴，而君臣上下，少长贵贱，毕呼霸王，臣窃以为犹之井中，而谓曰：‘我将为尔求火也。’”
86320,1,才墨之薮,Y,0,cái mò zhī sǒu,文人聚集的地方。,【例句】清·龚自珍《书金伶》：“噫！江东才墨之藪，楼池船楫之观，灯酒之娱，春晨秋夕之游，美人公子，怜才好色，姚冶跌逷之乐，当我生之初，颇有存焉者矣。”
86321,1,饱飨老拳,Y,0,bǎo xiǎng lǎo quán,挨一顿痛打。,【例句】语本《晋书·石勒载记下》：“孤往日厌卿老拳，卿亦饱孤毒手。”彭湃《海丰农民运动》第七节：“余坤等无法照付，即饱以老拳，拿之至公平墟。”
86322,1,岸谷之变,Y,0,àn gǔ zhī biàn,政治上的重大更替。,【例句】清・顾炎武《贞烈堂记》：“属当岸谷之变，门户衰微，无能光其大业。”
86323,1,劫制天下,Y,0,jié zhì tiān xià,以威权掌控领土。,【例句】《新唐书・狄仁杰传》：“武后乘唐中衰，操杀生柄，劫制天下，而攘神器。”
86324,1,紫髯如戟,Y,0,zǐ rán rú jǐ,形容相貌威猛。,【例句】唐・李白《司马将军歌》：“紫髯如戟冠崔嵬。”
86325,1,一瓜共食,Y,0,yī guā gòng shí,指和属下同甘共苦。,【例句】《北史・齐宗室传》：“为将，躬勤细事，每得甘美，虽一瓜数果，必与将士共之。”
86326,2,指天射鱼,Y,0,zhǐ tiān shè yú,比喻做事落空，一定失败。,【例句】汉・刘向《说苑・尊贤》：“譬其若夏至之日而欲夜之长也，射鱼指天而欲发之当也。”
86327,1,誓彼襟灵,D,0,shì bǐ jīn líng,发誓永记在心。,【例句】皇甫枚《王知古》：“謹當誓彼襟靈，志之紳帶，期於沒齒，佩以周旋。”
86328,1,看人眉睫,W,0,kàn rén méi jié,观察别人脸色办事。,【例句】《北史・崔亮传》：“亮曰：‘弟妹饥寒，岂容独饱？自可观书于市，安能看人眉睫乎！’”
86329,1,遥亘千里,W,0,yáo gèn qiān lǐ,相距非常远。,【例句】《红楼梦》此乃迷津，深有万丈，遥亘千里。
86330,1,澡雪精神,W,0,zǎo xuě jīng shén,去除杂念，保持思想纯洁。,【例句】《庄子・知北游》：“老聃曰：‘汝齐戒，疏瀹而心，澡雪而精神’”
86331,1,有作其芒,W,0,yǒu zuò qí máng,利刃发出光芒。,【例句】《少年中国说》：“干将发硎，有作其芒。”
86332,1,托钵沿门,W,0,tuō bō yán mén,比喻挨家挨户地乞讨。,【例句】《壶天录》：昼则托钵沿门，夜则栖身檐下。
86333,1,有忝祖德,W,0,yǒu tiǎn zǔ dé,愧对祖宗。,
86334,1,揭不开锅,W,0,jiē bù kāi guō,比喻生活拮据。,
86335,1,载鬼一车,W,0,zài guǐ yī chē,比喻荒诞离奇的事情。,【例句】《周易・睽》睽孤，见豕负涂，载鬼一车。
86336,1,却金暮夜,W,0,què jīn mù yè,形容为官清廉。,【例句】明・归有光《送郡别驾王侯考绩序》：“侯为人清廉不扰，真有却金暮夜，饮贪泉而不易之操。”
86337,1,唾地成文,W,0,tuò dì chéng wén,形容才思敏捷。,
86338,1,累诫不戒,W,0,lěi jiè bù jiè,多次劝告不改正。,
86339,1,切磨箴规,W,0,qiē mó zhēn guī,互相批评、互相帮助。,【例句】南朝梁・周兴嗣《千字文》：“交友投分，切磨箴规。”
86340,1,助人下石,W,0,zhù rén xià shí,帮别人做害人的事情。,【例句】鲁迅《三闲集・通信》：“对于他们，攻击的人又正多，我何必再来助人下石呢。”
86341,1,酌水知源,W,0,zhuó shuǐ zhī yuán,比喻不忘本。,【例句】明・张居正《答上师相徐存斋书》之二六：“谬膺重任，得免愆尤，实老师教庇所及，酌水知源，敢忘衔结。”
86342,1,克昌厥后,W,0,kè chāng jué hòu,做善事以造福后人。,【例句】《诗经・周颂・雝》：燕及皇天，克昌厥后。
86343,1,千里借筹,W,0,qiān lǐ jiè chóu,向远方的同事询问计策。,【例句】清・孔尚任《桃花扇・迎驾》：“受君恩爵封列侯，镇江淮千里借筹。”
